;GeoPoint;Annee;Code_Officiel_Commune;latitude;longitude
383;46.7158718035461, 0.15055279020576803;2025;86053;46.71587;0.1505528
384;46.21476337125147, 0.3271426967478771;2025;86054;46.214764;0.3271427
385;46.25984773382948, 0.44044745571080585;2025;86064;46.25985;0.44044745
386;46.41600351211087, 0.3009375656961829;2025;86065;46.416004;0.30093756
387;46.54259120358942, 0.2936457431968641;2025;86088;46.54259;0.29364574
388;46.224038991305626, 0.45730195733181794;2025;86119;46.224037;0.45730194
389;46.67769594909035, 0.09586456588452041;2025;86142;46.677696;0.095864564
390;46.50542865058122, 0.4179524006058145;2025;86180;46.50543;0.4179524
391;46.475272096031105, 0.3679730405048448;2025;86209;46.475273;0.36797303
392;46.42015596665724, 0.026521053098024504;2025;86213;46.420155;0.026521053
393;46.89767680038069, 0.41906757986693777;2025;86224;46.89768;0.4190676
394;48.780207918900636, 7.100551366330432;2025;57324;48.78021;7.100551
395;48.84378796225004, 6.51005728388538;2025;57423;48.84379;6.5100574
396;49.05108972636546, 6.278330762198375;2025;57454;49.05109;6.278331
397;49.32054433839458, 6.429223819594221;2025;57457;49.320545;6.429224
398;48.64004354471981, 7.0380772267772125;2025;57461;48.640045;7.0380774
399;49.41452833590368, 6.3861562173164135;2025;57479;49.414528;6.386156
400;49.317525488579285, 6.013738854207834;2025;57498;49.317524;6.0137386
401;49.0487277378203, 6.637351523007956;2025;57549;49.04873;6.6373515
402;49.03278419034468, 6.930907713535484;2025;57571;49.032784;6.9309077
403;49.05391167761109, 6.3422737669418785;2025;57627;49.053913;6.3422737
404;49.16010898946451, 7.395433434762621;2025;57641;49.16011;7.3954334
405;49.23458286479539, 6.1718652678079104;2025;57663;49.23458;6.1718655
406;47.42725815404224, 3.4575974470973505;2025;58038;47.427258;3.4575975
407;47.284667777600866, 3.4895289760983825;2025;58041;47.284668;3.489529
408;47.43267898630904, 3.3679497267313483;2025;58085;47.43268;3.3679497
409;47.31766499950843, 3.4031215991423167;2025;58156;47.317665;3.4031217
410;46.82805446242505, 3.7933759463346477;2025;58221;46.828056;3.793376
411;47.54832415197423, 3.078356804524649;2025;58227;47.548325;3.0783567
412;46.78151778133143, 3.397769772610061;2025;58241;46.781517;3.3977697
413;47.11190116027142, 3.5696498003258372;2025;58257;47.1119;3.5696497
414;47.05589072755743, 3.487178276042565;2025;58275;47.05589;3.4871783
415;46.911941299615144, 3.4915518910151495;2025;58291;46.91194;3.4915519
416;47.328811294043184, 2.91350726829774;2025;58295;47.32881;2.9135072
417;50.90898122324646, 2.560560399014191;2025;59046;50.90898;2.5605605
418;50.60625247373914, 2.9143874370353533;2025;59056;50.60625;2.9143875
419;50.217326159995004, 3.2134596380165443;2025;59085;50.217327;3.2134597
420;50.33703257383207, 3.1684776472025895;2025;59345;50.337032;3.1684775
421;50.55636500345415, 3.189626448511621;2025;59364;50.556366;3.1896265
422;50.03581705581491, 3.324408890443347;2025;59372;50.035816;3.324409
423;50.794564561244336, 2.3668150343081216;2025;59436;50.794563;2.366815
424;50.92955588188023, 2.589619146519233;2025;59448;50.929554;2.5896192
425;50.231446446546734, 3.845699325681796;2025;59467;50.231445;3.8456993
426;50.25058428408487, 3.6240200405417355;2025;59481;50.250584;3.62402
427;50.768686467530685, 2.722713413829717;2025;59535;50.76869;2.7227135
428;50.97547012067111, 2.3135374982529555;2025;59576;50.97547;2.3135376
429;50.81447500605928, 2.441837809555267;2025;59655;50.814476;2.4418378
430;49.25748258472392, 2.1675039657731454;2025;60012;49.257484;2.167504
431;49.37064196492332, 2.763892851462649;2025;60023;49.370644;2.763893
432;49.64968439551222, 2.863894779573783;2025;60035;49.649685;2.8638947
433;49.389118041063774, 2.5766508338253264;2025;60036;49.38912;2.5766509
434;49.577479025780264, 2.7386314557083553;2025;60071;49.57748;2.7386315
435;49.64625552870806, 1.8889460827951199;2025;60109;49.646255;1.888946
436;49.61465569377228, 1.7552778608623927;2025;60122;49.614655;1.7552779
437;49.378228809593644, 2.597334339338036;2025;60152;49.378227;2.5973344
438;49.649832012816105, 2.0749614633350224;2025;60153;49.649834;2.0749614
439;49.56990754156478, 2.6262841769696936;2025;60168;49.56991;2.6262841
440;49.24853049674568, 2.394787131668346;2025;60173;49.24853;2.394787
441;49.639247503527024, 2.808168177631451;2025;60174;49.639248;2.8081682
442;49.62314974308409, 3.023878007610215;2025;60181;49.62315;3.023878
443;49.448135241817944, 2.4718149568177146;2025;60186;49.448135;2.4718149
444;49.693548506414395, 1.8949383228977104;2025;60205;49.69355;1.8949383
445;49.2311663068794, 2.1739592738667075;2025;60218;49.231167;2.1739593
446;49.428223468009534, 2.3699138884507365;2025;60225;49.428223;2.3699138
447;49.39965875491108, 2.429265407448507;2025;60234;49.39966;2.4292655
448;49.199141520685885, 2.2625546283988367;2025;60259;49.199142;2.2625546
449;49.301187222508574, 2.8901879240982504;2025;60272;49.301186;2.890188
450;49.42509766160942, 2.033249025315005;2025;60277;49.4251;2.0332491
451;49.650430548974924, 1.9357428327038853;2025;60295;49.65043;1.9357429
452;49.3025704036857, 1.8740152135369905;2025;60322;49.30257;1.8740152
453;49.38772032988012, 1.8728306465461202;2025;60344;49.387722;1.8728306
454;49.60469988322959, 2.0388209771684567;2025;60365;49.6047;2.038821
455;49.25217129047876, 2.3675818689605364;2025;60391;49.25217;2.3675818
456;49.24515263358482, 2.1352907635987255;2025;60395;49.24515;2.1352909
457;49.12061380610552, 2.607961729751232;2025;60432;49.120613;2.6079617
458;49.5779177847132, 3.008180046652997;2025;60471;49.57792;3.0081801
459;49.583694309768035, 2.1900065167747877;2025;60518;49.583694;2.1900065
460;49.598405625975005, 1.9903284417202773;2025;60550;49.598404;1.9903284
461;49.29834521624684, 2.392050986055647;2025;60551;49.298344;2.392051
462;49.61666268207776, 1.9220363324932705;2025;60588;49.61666;1.9220363
463;49.50866409961113, 2.79634330058197;2025;60654;49.508663;2.7963433
464;49.22943205826874, 1.7606436071551042;2025;60659;49.22943;1.7606436
465;49.34243706668581, 1.865786264811203;2025;60660;49.342438;1.8657863
466;49.485864248578345, 2.8041889102576456;2025;60689;49.485863;2.804189
467;49.33738540112482, 2.0311902717071577;2025;60694;49.337387;2.0311902
468;48.43151719111382, 0.0916144931948865;2025;61001;48.43152;0.09161449
469;48.91539789214419, 0.3089320917183743;2025;61054;48.915398;0.3089321
470;48.949286211750106, 0.25718622151679343;2025;61072;48.949287;0.25718623
471;48.56912085854921, -0.15919008804493887;2025;61074;48.569122;-0.15919009
472;48.317973183434326, 0.5889630070872549;2025;61099;48.317974;0.58896303
473;48.74526912437131, -0.37256271193159435;2025;61137;48.74527;-0.3725627
474;48.74104290801351, -0.4422795128796051;2025;61148;48.741043;-0.44227952
475;48.6250562192619, 0.2932282320516438;2025;61183;48.625057;0.29322824
476;48.66170767858956, 0.5818324800535105;2025;61187;48.66171;0.58183247
477;48.469394139790985, -0.1281793468742841;2025;61213;48.469395;-0.12817934
478;48.70043413102264, -0.2500907642997062;2025;61217;48.700436;-0.25009078
479;48.58154108558774, 0.33395682519291664;2025;61284;48.581543;0.33395684
480;48.575949775914445, -0.5494961914161701;2025;61326;48.57595;-0.5494962
481;48.52456226672532, -0.09900245952706856;2025;61384;48.524563;-0.09900246
482;48.70719041013745, -0.3076941092383628;2025;61402;48.70719;-0.3076941
483;48.777607047875335, -0.38174562639622583;2025;61408;48.777607;-0.38174564
484;48.37221013153345, 0.5463541019476249;2025;61426;48.37221;0.5463541
485;48.35906706957992, 0.7987157845845224;2025;61448;48.359066;0.7987158
486;48.77300305604102, -0.019564217924760874;2025;61472;48.773003;-0.019564219
487;48.530755918090456, -0.4287361587989868;2025;61482;48.530754;-0.42873615
488;48.34430637181953, 6.544482408273895;2025;88318;48.344307;6.544482
489;48.228721140501285, 6.017581941659734;2025;88325;48.22872;6.017582
490;48.28472029792666, 7.034538583078981;2025;88326;48.28472;7.0345387
491;48.14280732921432, 7.037447561178255;2025;88349;48.142807;7.0374475
492;48.50625134945872, 7.109311698795614;2025;88373;48.506252;7.1093116
493;48.25969333598215, 7.044506977820724;2025;88375;48.259693;7.044507
494;48.304513398362566, 6.022892040665329;2025;88400;48.304512;6.022892
495;48.27748295542682, 6.320543036640416;2025;88437;48.27748;6.320543
496;48.156260366503446, 6.121628815088066;2025;88491;48.15626;6.1216288
497;48.321887316247434, 5.871073393911543;2025;88514;48.321888;5.8710732
498;48.309405393772835, 6.442371131900304;2025;88532;48.309406;6.4423714
499;47.61977238317407, 3.7268114001950887;2025;89040;47.619774;3.7268114
500;47.87602664626366, 3.482377168737914;2025;89053;47.876026;3.482377
501;48.000450460692754, 3.618182456457069;2025;89055;48.00045;3.6181824
502;47.683329533102686, 3.469852418194868;2025;89117;47.68333;3.4698524
503;47.92072368456597, 3.752497746863484;2025;89227;47.920723;3.7524977
504;47.62520290720953, 3.9845487681530507;2025;89246;47.625202;3.9845488
505;47.50804092028951, 3.717045358262213;2025;89266;47.50804;3.7170453
506;47.765899514966016, 3.4120355003070215;2025;89311;47.7659;3.4120355
507;47.73986838377644, 3.656748578670207;2025;89337;47.73987;3.6567485
508;48.026296526708485, 3.1717884649596426;2025;89353;48.026295;3.1717885
509;47.48121934782696, 4.106837921942435;2025;89377;47.48122;4.1068377
510;48.33031853890398, 3.208848383950939;2025;89390;48.33032;3.2088485
511;47.61250903841695, 3.4273982860018912;2025;89405;47.61251;3.4273982
512;47.873277676307595, 3.881657785396866;2025;89445;47.87328;3.8816578
513;48.26837553590102, 3.0716574994218035;2025;89467;48.268375;3.0716574
514;47.628105183349156, 6.929845697073518;2025;90026;47.628105;6.929846
515;47.66942794142899, 6.894582576080112;2025;90103;47.66943;6.8945827
516;47.455742923508126, 6.988081518659205;2025;90105;47.45574;6.9880815
517;48.546517344907514, 2.274133154183928;2025;91156;48.546516;2.2741332
518;48.69536000667559, 2.4619396722673126;2025;91421;48.69536;2.4619396
519;48.60613603235931, 2.218843274192025;2025;91461;48.606136;2.2188432
520;48.46857233648835, 2.4213117518651908;2025;91654;48.46857;2.4213119
521;48.91591876183929, 2.2878076761903445;2025;92004;48.91592;2.2878077
522;48.81656522144241, 2.2960592219487537;2025;92046;48.816566;2.2960591
523;48.741878765020054, 2.4490902618393404;2025;94078;48.74188;2.4490902
524;48.970424941780145, 2.4045784595040427;2025;95268;48.970425;2.4045784
525;49.069977553055445, 2.4175126060574272;2025;95365;49.069977;2.4175127
526;48.99173729739206, 2.320737737435538;2025;95428;48.991737;2.3207378
527;49.13444056979576, 2.3281051946228364;2025;95456;49.13444;2.3281052
528;49.09093112999927, 1.9050159466750864;2025;95610;49.09093;1.905016
529;15.990555567253276, -61.647886477466685;2025;97132;15.990556;-61.64789
530;14.780727707397157, -61.051166747624634;2025;97216;14.780727;-61.051167
531;-20.946741886086222, 55.53065511267559;2025;97418;-20.946741;55.530655
532;-12.79023573604689, 45.194771439826496;2025;97611;-12.7902355;45.19477
533;10.29738938368171, -109.22126424250821;2025;98901;10.297389;-109.22127
534;42.66987534866177, 2.8240542833477016;2025;66213;42.669876;2.8240542
535;42.55591708700199, 2.8377881903184594;2025;66214;42.555916;2.837788
536;48.41050810969454, 7.2534411381631925;2025;67027;48.410507;7.2534413
537;48.72027374686447, 7.7830020435068015;2025;67038;48.720272;7.783002
538;48.40710773060097, 7.195243552911556;2025;67050;48.40711;7.1952434
539;48.588311119623334, 7.516348832195861;2025;67081;48.58831;7.516349
540;48.567977127764024, 7.424674025781876;2025;67139;48.567978;7.424674
541;48.3166295293646, 7.2467057361036735;2025;67143;48.31663;7.2467055
542;48.903703905531124, 7.621308634531706;2025;67174;48.903706;7.621309
543;48.60009922547835, 7.577279384240472;2025;67181;48.600098;7.5772796
544;48.40086108781734, 7.310496277159784;2025;67210;48.40086;7.3104963
545;48.87935553579657, 7.71741578922932;2025;67260;48.879356;7.717416
546;48.63949352745331, 7.501594535748525;2025;67335;48.639492;7.5015945
547;48.31164971832119, 7.704332159294451;2025;67397;48.31165;7.7043324
548;49.005253924766805, 7.929148274275032;2025;67479;49.005253;7.929148
549;48.42203850738366, 7.526584656891217;2025;67504;48.42204;7.5265846
550;47.48432133054303, 7.278445622927101;2025;68025;47.48432;7.2784457
551;47.845597522051364, 7.218190204696316;2025;68032;47.845596;7.21819
552;47.51931410697808, 7.455503980637876;2025;68121;47.519314;7.455504
553;47.90980767844602, 7.446847597907419;2025;68140;47.90981;7.4468474
554;48.18271914390678, 7.304699248674605;2025;68147;48.18272;7.3046994
555;47.90339562150123, 7.2584095898392755;2025;68156;47.903397;7.2584095
556;47.45814114646824, 7.371349069881495;2025;68194;47.45814;7.371349
557;47.56339190514869, 7.438000572354487;2025;68208;47.563393;7.4380007
558;48.017961140624514, 7.527779215313748;2025;68231;48.01796;7.527779
559;47.67028764076196, 7.0949283679598905;2025;68337;47.670288;7.0949283
560;47.62983318709838, 7.346121740715263;2025;68353;47.629833;7.346122
561;48.070376035452774, 7.207848691384399;2025;68354;48.070377;7.2078485
562;47.45653960214185, 7.40684269745303;2025;68380;47.45654;7.4068427
563;45.679296637082146, 4.475386024771366;2025;69014;45.6793;4.475386
564;46.115673121058045, 4.726489152310902;2025;69019;46.115673;4.726489
565;45.86863324333255, 4.730716449918936;2025;69125;45.868633;4.730716
566;45.62498184954642, 4.749912226807548;2025;69136;45.62498;4.7499123
567;45.6943261032263, 4.789348272230923;2025;69204;45.694324;4.789348
568;46.04624948474893, 4.5768819351500705;2025;69257;46.04625;4.576882
569;45.70426257322929, 4.881208258273199;2025;69259;45.70426;4.8812084
570;47.66438842339792, 5.625908928231469;2025;70027;47.664387;5.625909
571;47.918228259759225, 6.1813880680811115;2025;70069;47.91823;6.181388
572;47.8687973533278, 6.672519996495943;2025;70071;47.868797;6.67252
573;47.695107692250026, 6.108413516689837;2025;70079;47.695107;6.1084137
574;47.507510859989566, 5.9646687822198645;2025;70088;47.50751;5.9646688
575;47.36452444516541, 5.720316554638253;2025;70192;47.364525;5.7203164
576;47.912571295937454, 6.199883985413198;2025;70200;47.91257;6.199884
577;47.68677276112433, 6.7705501357713;2025;70215;47.68677;6.7705503
578;47.40153783034476, 5.467713957285528;2025;70220;47.40154;5.467714
579;47.473434894956725, 5.85677124252128;2025;70222;47.473434;5.8567715
580;47.65070720256929, 5.672714771892885;2025;70247;47.650707;5.6727147
581;47.513335196785526, 6.514362933178877;2025;70273;47.513336;6.514363
582;47.7433504511586, 6.4842056751220625;2025;70304;47.74335;6.4842057
583;47.465663649585515, 5.399491595743784;2025;70305;47.465664;5.399492
584;44.70198226792022, 3.615461015824125;2025;48182;44.70198;3.615461
585;44.255804180930085, 3.5429392436074894;2025;48193;44.255806;3.5429392
586;44.44456866974059, 3.9298643497355514;2025;48198;44.44457;3.9298644
587;47.44093988014503, -0.21035456329182362;2025;49021;47.44094;-0.21035457
588;47.197136388991325, -0.9569034640550627;2025;49023;47.197136;-0.95690346
589;47.18177247629271, -0.12987321758679074;2025;49112;47.181774;-0.12987322
590;47.18437108285164, 0.033763461121077185;2025;49140;47.184372;0.03376346
591;47.46112219437986, -0.0676390255420387;2025;49171;47.46112;-0.06763902
592;47.39855905159411, -0.10743174958167961;2025;49180;47.39856;-0.10743175
593;47.42726670899556, -0.5125931199879302;2025;49246;47.427265;-0.5125931
594;47.10255423471164, -0.9043832763480684;2025;49299;47.102554;-0.9043833
595;47.089705253435326, -0.5417072389012739;2025;49310;47.089706;-0.5417072
596;49.326949362725166, -1.3353313906475988;2025;50016;49.32695;-1.3353314
597;49.137309133622246, -0.9473721882797562;2025;50046;49.13731;-0.9473722
598;49.55398923547825, -1.332534372278358;2025;50150;49.55399;-1.3325343
599;48.7295911858549, -1.0991551086244333;2025;50158;48.72959;-1.0991551
600;48.8939552231995, -1.3330286603756207;2025;50197;48.893955;-1.3330287
601;49.39377786327002, -1.7298336374204875;2025;50235;49.39378;-1.7298336
602;49.18900927242531, -1.3065416946779929;2025;50289;49.18901;-1.3065417
603;48.51856410003518, 5.093168353443216;2025;52414;48.518562;5.0931683
604;48.163972355645264, -0.9777220377603189;2025;53039;48.16397;-0.97772205
605;48.38606822041033, -0.5365978597410165;2025;53160;48.386066;-0.53659785
606;47.9524811038275, -0.7349436960793018;2025;53172;47.95248;-0.7349437
607;48.433828503850165, -0.2524641683235774;2025;53208;48.43383;-0.25246418
608;48.34007659932634, -0.2916480429951225;2025;53271;48.340076;-0.29164803
609;48.49759080952556, 6.694515818085356;2025;54038;48.49759;6.6945157
610;48.99641844413554, 5.865151932100907;2025;54119;48.996418;5.865152
611;48.62491877122257, 5.827123164197851;2025;54120;48.62492;5.827123
612;49.168314750449724, 5.847571551441818;2025;54136;49.168316;5.8475714
613;49.52565759179648, 5.716761172461947;2025;54138;49.525658;5.716761
614;48.61270936908154, 6.572586950142189;2025;54148;48.61271;6.572587
615;48.70789673428989, 6.232809237365481;2025;54184;48.707897;6.232809
616;48.502651886221734, 6.65814253011429;2025;54199;48.50265;6.6581426
617;48.39304478787181, 6.085052057548362;2025;54204;48.393044;6.085052
618;48.561381596811096, 6.707294287967868;2025;54210;48.561382;6.7072945
619;49.14360687718025, 5.831005498991038;2025;54213;49.14361;5.8310056
620;48.51559070992636, 6.719746447865897;2025;54243;48.51559;6.7197466
621;48.41405713890175, 6.162941649648727;2025;54278;48.41406;6.1629415
