codgeo,YEAR,Demandeurs_Emploi
42316,octobre_2021,750
42275,octobre_2021,440
42302,octobre_2021,510
42332,octobre_2021,330
42187,octobre_2021,4270
42127,octobre_2021,640
42103,octobre_2021,500
42222,octobre_2021,400
42323,octobre_2021,550
42305,octobre_2021,470
42330,octobre_2021,580
42207,octobre_2021,3880
42304,octobre_2021,580
42044,octobre_2021,1410
42223,octobre_2021,460
42147,octobre_2021,1520
42237,octobre_2021,490
42256,octobre_2021,370
42095,octobre_2021,1940
42186,octobre_2021,1700
43157,octobre_2021,2170
43040,octobre_2021,740
43012,octobre_2021,490
43137,octobre_2021,720
43268,octobre_2021,610
43224,octobre_2021,550
44109,octobre_2021,37350
44036,octobre_2021,1130
44009,octobre_2021,630
44071,octobre_2021,380
44151,octobre_2021,470
44041,octobre_2021,460
44066,octobre_2021,450
44209,octobre_2021,710
44215,octobre_2021,1900
44015,octobre_2021,830
44003,octobre_2021,1100
44129,octobre_2021,970
44064,octobre_2021,330
44043,octobre_2021,670
44131,octobre_2021,1510
44047,octobre_2021,1850
44190,octobre_2021,2420
44201,octobre_2021,510
44035,octobre_2021,1360
44154,octobre_2021,1180
44195,octobre_2021,710
44087,octobre_2021,800
44067,octobre_2021,470
44188,octobre_2021,720
44005,octobre_2021,600
44212,octobre_2021,730
44020,octobre_2021,1950
44069,octobre_2021,1410
44217,octobre_2021,390
44158,octobre_2021,560
44213,octobre_2021,680
44132,octobre_2021,1050
44110,octobre_2021,710
44143,octobre_2021,4630
44175,octobre_2021,390
44072,octobre_2021,610
44084,octobre_2021,660
44029,octobre_2021,480
44169,octobre_2021,590
44204,octobre_2021,790
44026,octobre_2021,1440
44052,octobre_2021,810
44055,octobre_2021,1410
44180,octobre_2021,590
44103,octobre_2021,730
44210,octobre_2021,900
44021,octobre_2021,460
44184,octobre_2021,8550
44101,octobre_2021,580
44128,octobre_2021,480
44166,octobre_2021,500
44120,octobre_2021,530
44186,octobre_2021,540
44114,octobre_2021,2150
44182,octobre_2021,550
44098,octobre_2021,450
44162,octobre_2021,5180
44073,octobre_2021,450
44018,octobre_2021,670
44198,octobre_2021,670
44179,octobre_2021,320
44082,octobre_2021,390
44130,octobre_2021,440
44194,octobre_2021,540
44172,octobre_2021,1250
45234,octobre_2021,14160
45082,octobre_2021,680
45068,octobre_2021,1980
45203,octobre_2021,570
45285,octobre_2021,1950
45169,octobre_2021,900
45232,octobre_2021,1560
45224,octobre_2021,320
45028,octobre_2021,850
45004,octobre_2021,1230
45208,octobre_2021,2590
45146,octobre_2021,580
45053,octobre_2021,540
45252,octobre_2021,1220
45191,octobre_2021,720
45075,octobre_2021,950
45147,octobre_2021,2550
45089,octobre_2021,620
45155,octobre_2021,1870
45274,octobre_2021,470
45315,octobre_2021,630
45286,octobre_2021,880
45338,octobre_2021,640
45298,octobre_2021,570
45302,octobre_2021,1560
45284,octobre_2021,2460
46042,octobre_2021,2590
46102,octobre_2021,990
47001,octobre_2021,4510
47252,octobre_2021,800
47157,octobre_2021,1900
47032,octobre_2021,540
47323,octobre_2021,2870
47310,octobre_2021,1120
47106,octobre_2021,540
47100,octobre_2021,430
47201,octobre_2021,980
47031,octobre_2021,480
47195,octobre_2021,740
48095,octobre_2021,850
49007,octobre_2021,20480
49020,octobre_2021,380
49035,octobre_2021,420
49218,octobre_2021,1220
49218,octobre_2021,1220
49092,octobre_2021,1610
49092,octobre_2021,1610
49267,octobre_2021,1000
49246,octobre_2021,1210
49223,octobre_2021,510
49377,octobre_2021,440
49018,octobre_2021,1030
49018,octobre_2021,1030
49180,octobre_2021,740
49180,octobre_2021,740
49200,octobre_2021,420
49367,octobre_2021,450
49176,octobre_2021,380
49015,octobre_2021,1310
49307,octobre_2021,1230
49021,octobre_2021,670
49194,octobre_2021,440
49069,octobre_2021,1270
49063,octobre_2021,510
49099,octobre_2021,5560
49373,octobre_2021,660
49050,octobre_2021,920
49080,octobre_2021,760
49261,octobre_2021,860
49261,octobre_2021,860
49183,octobre_2021,360
49345,octobre_2021,490
49328,octobre_2021,3350
49248,octobre_2021,930
49301,octobre_2021,1850
49214,octobre_2021,680
49323,octobre_2021,670
49228,octobre_2021,650
49228,octobre_2021,650
49331,octobre_2021,1520
49023,octobre_2021,1750
49244,octobre_2021,1340
49125,octobre_2021,1130
49353,octobre_2021,2010
50502,octobre_2021,1910
50129,octobre_2021,6620
50147,octobre_2021,840
50082,octobre_2021,370
50082,octobre_2021,370
50025,octobre_2021,950
50218,octobre_2021,1180
50041,octobre_2021,750
50099,octobre_2021,760
50484,octobre_2021,450
50615,octobre_2021,460
51108,octobre_2021,4940
51454,octobre_2021,21520
51535,octobre_2021,510
51030,octobre_2021,420
51030,octobre_2021,420
51250,octobre_2021,580
51230,octobre_2021,2810
51649,octobre_2021,1490
51172,octobre_2021,380
51388,octobre_2021,320
51662,octobre_2021,340
51573,octobre_2021,830
51055,octobre_2021,500
51506,octobre_2021,560
52121,octobre_2021,1940
52448,octobre_2021,2680
52269,octobre_2021,820
53130,octobre_2021,5420
53147,octobre_2021,1120
53062,octobre_2021,1370
53096,octobre_2021,340
53097,octobre_2021,600
53054,octobre_2021,400
53201,octobre_2021,520
53034,octobre_2021,330
54395,octobre_2021,10390
54159,octobre_2021,750
54482,octobre_2021,1040
54274,octobre_2021,1080
54099,octobre_2021,720
54257,octobre_2021,320
54580,octobre_2021,860
54528,octobre_2021,1640
54483,octobre_2021,620
54339,octobre_2021,760
54397,octobre_2021,560
54280,octobre_2021,770
54115,octobre_2021,630
54322,octobre_2021,450
54184,octobre_2021,790
54498,octobre_2021,340
54329,octobre_2021,2210
54263,octobre_2021,630
54357,octobre_2021,1150
54382,octobre_2021,860
54215,octobre_2021,690
54323,octobre_2021,1610
54300,octobre_2021,540
54439,octobre_2021,370
54318,octobre_2021,420
54547,octobre_2021,2880
54395,octobre_2021,2880
54526,octobre_2021,870
54304,octobre_2021,1330
54578,octobre_2021,850
54390,octobre_2021,1510
54431,octobre_2021,1510
54328,octobre_2021,330
54273,octobre_2021,770
55029,octobre_2021,1570
55545,octobre_2021,2000
55122,octobre_2021,780
56260,octobre_2021,5300
56121,octobre_2021,6470
56010,octobre_2021,520
56143,octobre_2021,360
56184,octobre_2021,620
56166,octobre_2021,400
56053,octobre_2021,540
56107,octobre_2021,530
56162,octobre_2021,1200
56178,octobre_2021,1300
56177,octobre_2021,690
56240,octobre_2021,650
56075,octobre_2021,460
56067,octobre_2021,370
56176,octobre_2021,540
56023,octobre_2021,560
56007,octobre_2021,1490
56101,octobre_2021,610
56251,octobre_2021,640
56248,octobre_2021,330
56078,octobre_2021,930
56185,octobre_2021,620
56098,octobre_2021,2280
56003,octobre_2021,340
56090,octobre_2021,470
56193,octobre_2021,490
56169,octobre_2021,430
56094,octobre_2021,470
56083,octobre_2021,1470
56165,octobre_2021,800
56036,octobre_2021,520
56243,octobre_2021,730
56164,octobre_2021,570
56158,octobre_2021,580
56206,octobre_2021,830
57463,octobre_2021,14100
57672,octobre_2021,4130
57757,octobre_2021,1540
57591,octobre_2021,1040
57751,octobre_2021,2030
57160,octobre_2021,1560
57447,octobre_2021,570
57480,octobre_2021,2320
57443,octobre_2021,500
57487,octobre_2021,430
57666,octobre_2021,660
57221,octobre_2021,1290
57631,octobre_2021,2380
57433,octobre_2021,1180
57097,octobre_2021,490
57089,octobre_2021,440
57306,octobre_2021,1670
57491,octobre_2021,860
57683,octobre_2021,810
57206,octobre_2021,1680
57474,octobre_2021,560
57283,octobre_2021,980
57269,octobre_2021,740
57323,octobre_2021,450
57660,octobre_2021,1410
57019,octobre_2021,1040
57209,octobre_2021,530
57038,octobre_2021,440
57630,octobre_2021,1290
57012,octobre_2021,690
57207,octobre_2021,800
57058,octobre_2021,990
57332,octobre_2021,650
57336,octobre_2021,620
57606,octobre_2021,1830
57663,octobre_2021,790
57537,octobre_2021,680
57227,octobre_2021,3180
57240,octobre_2021,1680
57240,octobre_2021,1680
58194,octobre_2021,3240
58086,octobre_2021,840
58086,octobre_2021,840
58095,octobre_2021,410
58059,octobre_2021,330
58303,octobre_2021,590
59350,octobre_2021,29780
59512,octobre_2021,16530
59368,octobre_2021,2200
59011,octobre_2021,800
59560,octobre_2021,1360
59339,octobre_2021,710
59317,octobre_2021,680
59656,octobre_2021,440
59636,octobre_2021,760
59654,octobre_2021,1200
59360,octobre_2021,2540
59205,octobre_2021,1330
59603,octobre_2021,740
59352,octobre_2021,570
59234,octobre_2021,710
59328,octobre_2021,2090
59632,octobre_2021,610
59653,octobre_2021,640
59648,octobre_2021,1420
59183,octobre_2021,11190
59456,octobre_2021,890
59239,octobre_2021,470
59650,octobre_2021,4810
59272,octobre_2021,510
59220,octobre_2021,1750
59452,octobre_2021,660
59153,octobre_2021,1400
59327,octobre_2021,790
59163,octobre_2021,2200
59227,octobre_2021,630
59131,octobre_2021,870
59524,octobre_2021,350
59170,octobre_2021,720
59295,octobre_2021,1960
59079,octobre_2021,1110
59202,octobre_2021,400
59599,octobre_2021,13810
59155,octobre_2021,2400
59553,octobre_2021,340
59172,octobre_2021,3660
59052,octobre_2021,450
59508,octobre_2021,1000
59588,octobre_2021,680
59526,octobre_2021,1700
59586,octobre_2021,410
59279,octobre_2021,1910
59268,octobre_2021,490
59447,octobre_2021,1110
59043,octobre_2021,1180
59359,octobre_2021,610
59017,octobre_2021,3100
59179,octobre_2021,1570
59509,octobre_2021,610
59646,octobre_2021,1810
59606,octobre_2021,6140
59032,octobre_2021,810
59606,octobre_2021,810
59449,octobre_2021,770
59286,octobre_2021,1570
59291,octobre_2021,2450
59527,octobre_2021,1060
59136,octobre_2021,1130
59410,octobre_2021,2440
59367,octobre_2021,1300
59332,octobre_2021,1300
59122,octobre_2021,4360
59014,octobre_2021,2110
59421,octobre_2021,940
59569,octobre_2021,2360
59324,octobre_2021,1460
59663,octobre_2021,390
59051,octobre_2021,610
59574,octobre_2021,1680
59009,octobre_2021,6350
59459,octobre_2021,520
59178,octobre_2021,6260
59299,octobre_2021,1950
59386,octobre_2021,900
59481,octobre_2021,570
59139,octobre_2021,2310
59329,octobre_2021,470
59165,octobre_2021,690
59152,octobre_2021,1060
59008,octobre_2021,1550
59491,octobre_2021,1700
59392,octobre_2021,4690
59249,octobre_2021,2030
59033,octobre_2021,1180
59094,octobre_2021,710
59400,octobre_2021,940
59230,octobre_2021,720
59616,octobre_2021,1190
59378,octobre_2021,3040
59365,octobre_2021,1110
59225,octobre_2021,910
59271,octobre_2021,3100
59383,octobre_2021,1540
59044,octobre_2021,280
59507,octobre_2021,2210
59343,octobre_2021,650
59273,octobre_2021,1160
59457,octobre_2021,570
59431,octobre_2021,570
59112,octobre_2021,1660
59544,octobre_2021,1130
59482,octobre_2021,460
59090,octobre_2021,600
59484,octobre_2021,860
59143,octobre_2021,690
59212,octobre_2021,560
59028,octobre_2021,1080
59426,octobre_2021,660
59253,octobre_2021,1050
60057,octobre_2021,7290
60175,octobre_2021,4560
60395,octobre_2021,1780
60581,octobre_2021,690
60360,octobre_2021,650
60414,octobre_2021,1820
60463,octobre_2021,2700
60159,octobre_2021,4540
60139,octobre_2021,910
60439,octobre_2021,570
60346,octobre_2021,560
60282,octobre_2021,530
60382,octobre_2021,810
60612,octobre_2021,1180
60471,octobre_2021,1880
60141,octobre_2021,850
60157,octobre_2021,1020
60338,octobre_2021,400
60509,octobre_2021,1450
60176,octobre_2021,1220
60684,octobre_2021,730
61001,octobre_2021,3080
61169,octobre_2021,1920
61006,octobre_2021,1430
61214,octobre_2021,890
61168,octobre_2021,500
61486,octobre_2021,350
62263,octobre_2021,360
62041,octobre_2021,5330
62193,octobre_2021,9760
62427,octobre_2021,3240
62737,octobre_2021,640
62173,octobre_2021,460
62274,octobre_2021,630
62014,octobre_2021,970
62767,octobre_2021,480
62502,octobre_2021,360
62244,octobre_2021,540
62276,octobre_2021,580
62132,octobre_2021,430
62457,octobre_2021,740
62386,octobre_2021,810
62186,octobre_2021,1330
62516,octobre_2021,1120
62160,octobre_2021,5640
62065,octobre_2021,2090
62645,octobre_2021,500
62004,octobre_2021,730
62099,octobre_2021,470
62523,octobre_2021,610
62525,octobre_2021,1020
62215,octobre_2021,1750
62628,octobre_2021,760
62753,octobre_2021,620
62643,octobre_2021,1490
62035,octobre_2021,560
62268,octobre_2021,530
62560,octobre_2021,460
62048,octobre_2021,1250
62758,octobre_2021,1220
62617,octobre_2021,1340
62498,octobre_2021,4380
62724,octobre_2021,1070
62473,octobre_2021,790
62397,octobre_2021,660
62746,octobre_2021,550
62057,octobre_2021,500
62119,octobre_2021,3150
62895,octobre_2021,990
62133,octobre_2021,950
62771,octobre_2021,1280
62413,octobre_2021,1430
62270,octobre_2021,860
62194,octobre_2021,650
62667,octobre_2021,1230
62765,octobre_2021,2080
62757,octobre_2021,450
62757,octobre_2021,450
62040,octobre_2021,1000
62443,octobre_2021,630
62555,octobre_2021,660
62139,octobre_2021,480
62637,octobre_2021,1200
62108,octobre_2021,1540
62083,octobre_2021,790
62318,octobre_2021,1090
62587,octobre_2021,1080
62126,octobre_2021,850
62563,octobre_2021,940
62570,octobre_2021,1240
62178,octobre_2021,2770
62250,octobre_2021,1010
62548,octobre_2021,950
62351,octobre_2021,630
62528,octobre_2021,690
62261,octobre_2021,440
62497,octobre_2021,680
62510,octobre_2021,3760
62907,octobre_2021,940
62491,octobre_2021,280
62842,octobre_2021,780
62893,octobre_2021,570
62400,octobre_2021,560
62624,octobre_2021,740
62249,octobre_2021,900
63113,octobre_2021,15670
63032,octobre_2021,820
63063,octobre_2021,640
63070,octobre_2021,390
63103,octobre_2021,500
63014,octobre_2021,770
63195,octobre_2021,590
63300,octobre_2021,2030
63457,octobre_2021,400
63430,octobre_2021,1700
63164,octobre_2021,990
63193,octobre_2021,640
63075,octobre_2021,1440
63284,octobre_2021,950
63178,octobre_2021,1620
63307,octobre_2021,550
63003,octobre_2021,540
63069,octobre_2021,340
63124,octobre_2021,1600
64445,octobre_2021,8250
64102,octobre_2021,5880
64284,octobre_2021,660
64545,octobre_2021,880
64129,octobre_2021,1610
64348,octobre_2021,1210
64410,octobre_2021,660
64122,octobre_2021,2530
64125,octobre_2021,860
64335,octobre_2021,710
64256,octobre_2021,650
64160,octobre_2021,460
64230,octobre_2021,420
64430,octobre_2021,920
64495,octobre_2021,610
64269,octobre_2021,330
64140,octobre_2021,960
64422,octobre_2021,1200
64547,octobre_2021,750
64189,octobre_2021,630
64483,octobre_2021,1400
64024,octobre_2021,4150
64260,octobre_2021,1690
64407,octobre_2021,440
64496,octobre_2021,450
65440,octobre_2021,5650
65286,octobre_2021,2130
65059,octobre_2021,840
65258,octobre_2021,620
65100,octobre_2021,520
65460,octobre_2021,460
65417,octobre_2021,480
65047,octobre_2021,730
66136,octobre_2021,17250
66088,octobre_2021,890
66037,octobre_2021,1790
66024,octobre_2021,760
66065,octobre_2021,1500
66172,octobre_2021,1070
66180,octobre_2021,1250
66195,octobre_2021,860
66189,octobre_2021,530
66210,octobre_2021,1090
66028,octobre_2021,930
66213,octobre_2021,790
66141,octobre_2021,1200
66049,octobre_2021,960
66017,octobre_2021,900
66021,octobre_2021,820
66144,octobre_2021,550
66149,octobre_2021,790
66164,octobre_2021,1170
66038,octobre_2021,640
66008,octobre_2021,1880
66171,octobre_2021,1580
67482,octobre_2021,33280
67388,octobre_2021,490
67131,octobre_2021,340
67300,octobre_2021,780
67021,octobre_2021,670
67130,octobre_2021,980
67544,octobre_2021,680
67067,octobre_2021,660
67313,octobre_2021,560
67118,octobre_2021,570
67343,octobre_2021,390
67348,octobre_2021,1180
67028,octobre_2021,510
67046,octobre_2021,1390
67447,octobre_2021,4180
67520,octobre_2021,470
67372,octobre_2021,400
67267,octobre_2021,2090
67218,octobre_2021,2280
67152,octobre_2021,520
67106,octobre_2021,360
67309,octobre_2021,340
67471,octobre_2021,570
67180,octobre_2021,3290
67365,octobre_2021,1460
67506,octobre_2021,470
67411,octobre_2021,350
67458,octobre_2021,350
67462,octobre_2021,2160
67519,octobre_2021,310
67137,octobre_2021,400
67437,octobre_2021,1200
67151,octobre_2021,330
67043,octobre_2021,2200
67204,octobre_2021,1080
68066,octobre_2021,7050
68224,octobre_2021,16250
68154,octobre_2021,1630
68256,octobre_2021,910
68004,octobre_2021,600
68298,octobre_2021,460
68278,octobre_2021,1180
68145,octobre_2021,400
68082,octobre_2021,640
68166,octobre_2021,1230
68376,octobre_2021,1440
68297,octobre_2021,2680
68375,octobre_2021,930
68149,octobre_2021,750
68056,octobre_2021,640
68315,octobre_2021,630
68300,octobre_2021,440
68271,octobre_2021,1070
68118,octobre_2021,370
68195,octobre_2021,580
68112,octobre_2021,1270
68163,octobre_2021,450
68063,octobre_2021,1090
68042,octobre_2021,360
68334,octobre_2021,830
68374,octobre_2021,610
69123,octobre_2021,53070
69266,octobre_2021,18380
69202,octobre_2021,1590
69256,octobre_2021,6800
69028,octobre_2021,370
69081,octobre_2021,1350
69286,octobre_2021,3260
69275,octobre_2021,2910
69244,octobre_2021,1720
69243,octobre_2021,1100
69199,octobre_2021,2710
69259,octobre_2021,9380
69112,octobre_2021,420
69010,octobre_2021,650
69019,octobre_2021,1350
69204,octobre_2021,1560
69248,octobre_2021,480
69143,octobre_2021,720
69044,octobre_2021,340
69088,octobre_2021,600
69205,octobre_2021,330
69069,octobre_2021,880
69094,octobre_2021,450
69034,octobre_2021,3780
69149,octobre_2021,1220
69276,octobre_2021,1220
69282,octobre_2021,3250
69279,octobre_2021,380
69089,octobre_2021,1030
69142,octobre_2021,750
69297,octobre_2021,380
69291,octobre_2021,380
69194,octobre_2021,390
69260,octobre_2021,380
69264,octobre_2021,4400
69092,octobre_2021,630
69040,octobre_2021,460
69141,octobre_2021,390
69191,octobre_2021,370
69009,octobre_2021,640
69157,octobre_2021,340
69029,octobre_2021,4070
69096,octobre_2021,940
69027,octobre_2021,910
69100,octobre_2021,670
69006,octobre_2021,450
69072,octobre_2021,620
69292,octobre_2021,510
69149,octobre_2021,2510
69043,octobre_2021,540
69255,octobre_2021,350
69271,octobre_2021,700
69091,octobre_2021,2740
69287,octobre_2021,420
69288,octobre_2021,370
69278,octobre_2021,360
69277,octobre_2021,820
69283,octobre_2021,1050
69290,octobre_2021,5200
69273,octobre_2021,830
70550,octobre_2021,1890
70279,octobre_2021,680
70310,octobre_2021,1030
70311,octobre_2021,800
70285,octobre_2021,1220
71076,octobre_2021,5510
71475,octobre_2021,470
71230,octobre_2021,530
71047,octobre_2021,360
71073,octobre_2021,540
71176,octobre_2021,780
71153,octobre_2021,2310
71310,octobre_2021,490
71486,octobre_2021,770
71137,octobre_2021,340
71306,octobre_2021,2000
71445,octobre_2021,590
71014,octobre_2021,1410
71040,octobre_2021,530
71263,octobre_2021,590
71342,octobre_2021,700
71543,octobre_2021,630
71105,octobre_2021,620
71270,octobre_2021,4610
71118,octobre_2021,560
72181,octobre_2021,19450
72095,octobre_2021,1070
72154,octobre_2021,1550
72213,octobre_2021,420
72008,octobre_2021,450
